InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
539050,47594B,SCOTTIES DESIGN WASHBAG,1,2010-12-15 16:21:00,1.95,12577.0,France
539053,21196,ROUND WHITE CONFETTI IN TUBE,1,2010-12-15 16:32:00,1.65,16725.0,United Kingdom
539064,22218,CAKE STAND LACE WHITE,1,2010-12-15 16:50:00,4.25,17912.0,United Kingdom
539075,22970,LONDON BUS COFFEE MUG,3,2010-12-15 17:28:00,2.55,17189.0,United Kingdom
539098,22062,CERAMIC BOWL WITH LOVE HEART DESIGN,6,2010-12-16 10:28:00,2.95,14841.0,United Kingdom
539099,22040,BOTANICAL ROSE GIFT WRAP,25,2010-12-16 10:30:00,0.42,16670.0,United Kingdom
539103,21348,PINK SPOTS CHOCOLATE NESTING BOXES ,24,2010-12-16 10:38:00,2.55,16985.0,United Kingdom
539107,22971,QUEENS GUARD COFFEE MUG,24,2010-12-16 10:52:00,2.55,16705.0,United Kingdom
539111,84877B,GREEN ROUND COMPACT MIRROR,24,2010-12-16 11:11:00,1.25,14414.0,United Kingdom
539160,84926F,PSYCHEDELIC TILE COASTER,24,2010-12-16 11:43:00,0.42,16746.0,United Kingdom
539185,21400,RED PUDDING SPOON,2,2010-12-16 11:53:00,0.42,16470.0,United Kingdom
539185,35911A,MULTICOLOUR RABBIT EGG WARMER,1,2010-12-16 11:53:00,2.1,16470.0,United Kingdom
539185,85031C,CURIOUS IMAGES SCRAP BOOK SET,3,2010-12-16 11:53:00,4.95,16470.0,United Kingdom
539215,84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,1,2010-12-16 12:42:00,4.65,15574.0,United Kingdom
539220,90012B,BLACK DROP CRYSTAL NECKLACE,1,2010-12-16 12:56:00,9.95,0.0,United Kingdom
539225,21043,APRON MODERN VINTAGE COTTON,6,2010-12-16 13:02:00,5.95,15379.0,United Kingdom
539240,37342,POLKADOT COFFEE CUP & SAUCER PINK,24,2010-12-16 13:15:00,0.85,15194.0,United Kingdom
539243,84750B,BLACK SMALL GLASS CAKE STAND,1,2010-12-16 13:21:00,1.95,18116.0,United Kingdom
539246,21425,SKULLS STORAGE BOX LARGE,1,2010-12-16 13:33:00,2.95,14606.0,United Kingdom
539294,72800C,4 PINK DINNER CANDLE SILVER FLOCK,1,2010-12-16 16:45:00,2.55,15532.0,United Kingdom
539298,35810A,ENAMEL PINK COFFEE CONTAINER,6,2010-12-16 17:29:00,2.1,14180.0,United Kingdom
539300,21491,SET OF THREE VINTAGE GIFT WRAPS,1,2010-12-16 17:31:00,1.95,0.0,United Kingdom
539307,21633,SUNFLOWER DECORATIVE PARASOL,12,2010-12-16 17:43:00,3.95,13694.0,United Kingdom
539311,35607A,PINK FLUFFY CHRISTMAS DECORATION,24,2010-12-16 17:53:00,0.19,14643.0,United Kingdom
539313,22410,MONEY BOX HOUSEKEEPING DESIGN,12,2010-12-16 18:18:00,1.25,14220.0,United Kingdom
539321,84859A,SILVER DISCO HANDBAG,1,2010-12-16 19:19:00,5.95,14723.0,United Kingdom
539321,85103,SILVER T-LIGHT SETTING,1,2010-12-16 19:19:00,6.75,14723.0,United Kingdom
539321,85031B,BLOSSOM IMAGES SCRAP BOOK SET,1,2010-12-16 19:19:00,4.95,14723.0,United Kingdom
539333,22249,DECORATION WHITE CHICK MAGIC GARDEN,16,2010-12-17 09:52:00,0.85,13627.0,United Kingdom
539334,22407,MONEY BOX FIRST ADE DESIGN,1,2010-12-17 10:12:00,1.25,12748.0,United Kingdom
539405,85205B,PINK FELT EASTER RABBIT GARLAND,12,2010-12-17 12:38:00,2.55,12621.0,Germany
539421,22929,SCHOOL DESK AND CHAIR ,1,2010-12-17 14:21:00,65.0,14016.0,EIRE
539423,85163A,WHITE BAROQUE WALL CLOCK ,1,2010-12-17 14:24:00,12.75,15811.0,United Kingdom
539423,85163B,BLACK BAROQUE WALL CLOCK ,1,2010-12-17 14:24:00,12.75,15811.0,United Kingdom
539434,85088,CANDY SPOT HAND BAG,1,2010-12-17 14:41:00,4.21,0.0,United Kingdom
539434,90201A,PURPLE ENAMEL FLOWER RING,1,2010-12-17 14:41:00,2.96,0.0,United Kingdom
539434,90202A,PURPLE ENAMEL FLOWER HAIR TIE,1,2010-12-17 14:41:00,2.96,0.0,United Kingdom
539434,90206A,GOLD DIAMANTE STAR BROOCH,1,2010-12-17 14:41:00,5.09,0.0,United Kingdom
539436,22285,HANGING HEN ON NEST DECORATION,1,2010-12-17 14:49:00,3.36,0.0,United Kingdom
539436,84600,NEW BAROQUE JEWELLERY BOX ,1,2010-12-17 14:49:00,16.13,0.0,United Kingdom
539436,84857C,PINK MONTE CARLO HANDBAG,1,2010-12-17 14:49:00,16.98,0.0,United Kingdom
539436,90144,SILVER DROP EARRINGS WITH FLOWER,1,2010-12-17 14:49:00,3.81,0.0,United Kingdom
539436,90165B,WHITE ROSEBUD  PEARL EARRINGS,1,2010-12-17 14:49:00,2.54,0.0,United Kingdom
539437,20694,FLORAL PINK MONSTER,1,2010-12-17 14:54:00,7.62,0.0,United Kingdom
539437,20869,GOLD FABRIC MIRROR,3,2010-12-17 14:54:00,1.28,0.0,United Kingdom
539437,20954,*USB Office Mirror Ball,1,2010-12-17 14:54:00,8.47,0.0,United Kingdom
539437,21455,PAINTED YELLOW WOODEN DAISY,1,2010-12-17 14:54:00,1.66,0.0,United Kingdom
539437,22206,"MUG , DOTCOMGIFTSHOP.COM ",1,2010-12-17 14:54:00,0.85,0.0,United Kingdom
539437,35933,PINK STOCKING CHRISTMAS DECORATION,1,2010-12-17 14:54:00,4.21,0.0,United Kingdom
539437,85232A,SET/3 POLKADOT STACKING TINS,1,2010-12-17 14:54:00,10.17,0.0,United Kingdom
539437,90027B,GLASS BEAD HOOP EARRINGS MONTANA,1,2010-12-17 14:54:00,2.96,0.0,United Kingdom
539437,90122A,PINK CRYSTAL+GLASS BRACELET,1,2010-12-17 14:54:00,5.09,0.0,United Kingdom
539437,90197B,BLACK GLASS BRACELET W HEART CHARMS,1,2010-12-17 14:54:00,5.09,0.0,United Kingdom
539437,72225C,LAVENDER SCENT CAKE CANDLE,24,2010-12-17 14:54:00,0.29,0.0,United Kingdom
539447,46000U,POLYESTER FILLER PAD 30CMx30CM,2,2010-12-17 16:00:00,1.25,12395.0,Belgium
539451,90072,RUBY DROP CHANDELIER EARRINGS,1,2010-12-17 16:59:00,4.24,0.0,United Kingdom
539451,90214T,"LETTER ""T"" BLING KEY RING",1,2010-12-17 16:59:00,0.85,0.0,United Kingdom
539451,20934,SET/3 POT PLANT CANDLES,1,2010-12-17 16:59:00,11.02,0.0,United Kingdom
539451,21402,RED  EGG  SPOON,1,2010-12-17 16:59:00,0.85,0.0,United Kingdom
539451,22135,MINI LADLE LOVE HEART PINK,1,2010-12-17 16:59:00,0.85,0.0,United Kingdom
539453,47585A,PINK FAIRY CAKE CUSHION COVER,1,2010-12-17 17:08:00,10.17,0.0,United Kingdom
539453,90011D,PURPLE CRYSTAL DROP EARRINGS,1,2010-12-17 17:08:00,2.96,0.0,United Kingdom
539453,90012A,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,1,2010-12-17 17:08:00,10.2,0.0,United Kingdom
539453,90042C,FRESHWATER PEARL BRACELET IVORY,1,2010-12-17 17:08:00,2.54,0.0,United Kingdom
539453,90141C,TURQ PENDANT TRIPLE SHELL NECKLACE,1,2010-12-17 17:08:00,5.51,0.0,United Kingdom
539453,90142A,GREEN PENDANT SHELL NECKLACE,1,2010-12-17 17:08:00,5.09,0.0,United Kingdom
539453,90165A,PINK ROSEBUD PEARL EARRINGS,1,2010-12-17 17:08:00,2.54,0.0,United Kingdom
539453,90177B,DROP DIAMANTE EARRINGS BLACK DIAMON,1,2010-12-17 17:08:00,2.96,0.0,United Kingdom
539453,90202D,PINK ENAMEL FLOWER HAIR TIE,1,2010-12-17 17:08:00,2.96,0.0,United Kingdom
539456,90154,LAZER CUT NECKLACE W PASTEL BEADS,1,2010-12-17 17:23:00,8.95,16885.0,United Kingdom
539456,90199D,5 STRAND GLASS NECKLACE AMBER,1,2010-12-17 17:23:00,6.35,16885.0,United Kingdom
539456,90014A,SILVER/MOP ORBIT NECKLACE,1,2010-12-17 17:23:00,9.95,16885.0,United Kingdom
539456,90178B,PURPLE CHUNKY GLASS+BEAD NECKLACE,1,2010-12-17 17:23:00,11.95,16885.0,United Kingdom
539458,21009,ETCHED GLASS STAR TREE DECORATION,1,2010-12-17 17:30:00,1.25,0.0,United Kingdom
539468,21793,CLASSIC FRENCH STYLE BASKET BROWN,1,2010-12-19 13:31:00,6.75,15044.0,United Kingdom
539469,85023B,EAU DE NILE JEWELLED PHOTOFRAME,1,2010-12-19 13:59:00,2.55,17841.0,United Kingdom
539470,85109,PINK BOUDOIR T-LIGHT HOLDER,12,2010-12-19 14:03:00,0.85,14472.0,United Kingdom
539470,84804A,CREAM DELPHINIUM ARTIFICIAL FLOWER,2,2010-12-19 14:03:00,2.95,14472.0,United Kingdom
539470,84800L,LARGE WHITE/PINK ROSE ART FLOWER,2,2010-12-19 14:03:00,2.12,14472.0,United Kingdom
539470,84800M,MEDIUM WHITE/PINK ROSE ART FLOWER,1,2010-12-19 14:03:00,1.69,14472.0,United Kingdom
539470,84802A,WHITE ANEMONE ARTIFICIAL FLOWER,2,2010-12-19 14:03:00,1.69,14472.0,United Kingdom
539470,84806A,PINK CANDYSTUFT ARTIFICIAL FLOWER,1,2010-12-19 14:03:00,1.45,14472.0,United Kingdom
539475,22707,WRAP MONSTER FUN ,25,2010-12-19 14:41:00,0.42,16686.0,United Kingdom
539475,21503,TOYBOX  WRAP ,25,2010-12-19 14:41:00,0.42,16686.0,United Kingdom
539475,90108,BLUE BLOSSOM HAIR CLIP,3,2010-12-19 14:41:00,1.05,16686.0,United Kingdom
539475,16207A,PINK STRAWBERRY HANDBAG ,2,2010-12-19 14:41:00,2.95,16686.0,United Kingdom
539475,21747,SMALL SKULL WINDMILL,1,2010-12-19 14:41:00,1.25,16686.0,United Kingdom
539477,84457,SET/3 RABBITS FLOWER SKIPPPING ROPE,12,2010-12-19 14:58:00,0.85,18245.0,United Kingdom
539477,84249A,"GREETING CARD,SQUARE, DOUGHNUTS",12,2010-12-19 14:58:00,0.42,18245.0,United Kingdom
539488,22837,HOT WATER BOTTLE BABUSHKA LARGE,8,2010-12-20 09:37:00,4.65,12377.0,Switzerland
539488,22953,BIRTHDAY BANNER TAPE,24,2010-12-20 09:37:00,1.25,12377.0,Switzerland
539492,22148,EASTER CRAFT 4 CHICKS ,1,2010-12-20 10:14:00,4.21,0.0,United Kingdom
539492,90011B,BLACK CRYSTAL DROP EARRINGS,1,2010-12-20 10:14:00,2.96,0.0,United Kingdom
539492,90055,CRACKED GLAZE EARRINGS BROWN,1,2010-12-20 10:14:00,2.54,0.0,United Kingdom
539492,90142D,MOP PENDANT SHELL NECKLACE,1,2010-12-20 10:14:00,5.09,0.0,United Kingdom
539492,90176B,DIAMANTE NECKLACE BLACK ,1,2010-12-20 10:14:00,7.64,0.0,United Kingdom
539492,gift_0001_40,Dotcomgiftshop Gift Voucher £40.00,1,2010-12-20 10:14:00,34.04,0.0,United Kingdom
539494,21479,?,752,2010-12-20 10:36:00,0.0,0.0,United Kingdom
539498,21198,WHITE HEART CONFETTI IN TUBE,48,2010-12-20 10:48:00,0.42,15279.0,United Kingdom
539498,90027D,GLASS BEAD HOOP EARRINGS AMETHYST,4,2010-12-20 10:48:00,2.95,15279.0,United Kingdom
539586,44228,CANNABIS LEAF BEAD CURTAIN,24,2010-12-20 13:08:00,0.85,14298.0,United Kingdom
539587,85230A,OPIUM SCENTED VOTIVE CANDLE,48,2010-12-20 13:10:00,0.21,14298.0,United Kingdom
539595,79191D,RETRO PLASTIC DAISY TRAY,1,2010-12-20 13:43:00,1.66,0.0,United Kingdom
539611,85135B,Found,53,2010-12-20 14:33:00,0.0,0.0,United Kingdom
539630,22066,LOVE HEART TRINKET POT,12,2010-12-20 14:59:00,1.45,17230.0,United Kingdom
539631,35819B,"ACRYLIC HANGING JEWEL,BLUE",1,2010-12-20 15:03:00,2.51,0.0,United Kingdom
539642,84199,GLOW IN DARK DOLPHINS,4,2010-12-20 15:35:00,0.21,15867.0,United Kingdom
539653,82613A,"METAL SIGN,CUPCAKE SINGLE HOOK",20,2010-12-20 16:50:00,1.25,13564.0,United Kingdom
539659,85135A,YELLOW DRAGONFLY HELICOPTER,1,2010-12-21 09:47:00,7.95,15034.0,United Kingdom
539663,22823,CHEST NATURAL WOOD 20 DRAWERS,1,2010-12-21 10:26:00,125.0,17961.0,United Kingdom
539718,DCGS0070,CAMOUFLAGE DOG COLLAR,1,2010-12-21 13:06:00,12.72,0.0,United Kingdom
539728,15044A,PINK PAPER PARASOL ,6,2010-12-21 14:26:00,2.95,16270.0,United Kingdom
539735,85231b,CINAMMON SET OF 9 T-LIGHTS,1,2010-12-21 15:17:00,1.66,0.0,United Kingdom
539736,85114b,IVORY ENCHANTED FOREST PLACEMAT,6,2010-12-21 15:18:00,3.36,0.0,United Kingdom
539736,85160a,WHITE BIRD GARDEN DESIGN MUG,1,2010-12-21 15:18:00,16.13,0.0,United Kingdom
539736,m,Manual,1,2010-12-21 15:18:00,2.55,0.0,United Kingdom
539737,82613b,"METAL SIGN,CUPCAKE SINGLE HOOK",1,2010-12-21 15:19:00,2.51,0.0,United Kingdom
539737,82613c,"METAL SIGN,CUPCAKE SINGLE HOOK",1,2010-12-21 15:19:00,2.51,0.0,United Kingdom
539738,84795b,SUNSET CHECK HAMMOCK,2,2010-12-21 15:19:00,16.98,0.0,United Kingdom
539739,85126,LARGE ROUND CUTGLASS CANDLESTICK,2,2010-12-21 15:19:00,13.57,0.0,United Kingdom
539740,47518f,ICON PLACEMAT POP ART ELVIS,1,2010-12-21 15:20:00,4.21,0.0,United Kingdom
539740,85035b,CHOCOLATE 3 WICK MORRIS BOX CANDLE,1,2010-12-21 15:20:00,8.47,0.0,United Kingdom
539741,84968f,SET OF 16 VINTAGE SKY BLUE CUTLERY,1,2010-12-21 15:20:00,25.49,0.0,United Kingdom
539750,85049g,CHOCOLATE BOX RIBBONS ,2,2010-12-21 15:40:00,2.51,0.0,United Kingdom
539755,84499,BLACK FLOWER CANDLE PLATE,1,2010-12-21 16:08:00,0.85,17961.0,United Kingdom
539840,16045,POPART WOODEN PENCILS ASST,100,2010-12-22 14:28:00,0.12,12383.0,Belgium
539856,84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,2,2010-12-22 14:41:00,0.0,0.0,United Kingdom
539946,21394,RED POLKADOT BEAKER ,6,2010-12-23 11:46:00,1.95,13817.0,Germany
539957,22046,TEA PARTY  WRAPPING PAPER ,25,2010-12-23 12:58:00,0.42,12585.0,Germany
539958,84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,6,2010-12-23 13:26:00,1.66,0.0,United Kingdom
539958,21270,ANTIQUE CREAM CUTLERY CUPBOARD,1,2010-12-23 13:26:00,8.47,0.0,United Kingdom
539958,22134,MINI LADLE LOVE HEART RED ,7,2010-12-23 13:26:00,0.43,0.0,United Kingdom
539958,85161,ACRYLIC GEOMETRIC LAMP,3,2010-12-23 13:26:00,12.72,0.0,United Kingdom
539958,90011A,MIDNIGHT BLUE CRYSTAL DROP EARRINGS,1,2010-12-23 13:26:00,2.96,0.0,United Kingdom
539958,90013D,PURPLE VINTAGE EARRINGS,3,2010-12-23 13:26:00,4.24,0.0,United Kingdom
539958,90024E,NEW BAROQUE B'FLY NECKLACE MONTANA,1,2010-12-23 13:26:00,8.49,0.0,United Kingdom
539958,90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,1,2010-12-23 13:26:00,8.49,0.0,United Kingdom
539958,90103,PURPLE FRANGIPANI NECKLACE,1,2010-12-23 13:26:00,2.54,0.0,United Kingdom
539958,90152A,SILVER/NAT SHELL NECKLACE W PENDANT,1,2010-12-23 13:26:00,5.51,0.0,United Kingdom
539958,90205C,LARGE CRYSTAL DIAMANTE HAIRSLIDE,1,2010-12-23 13:26:00,1.69,0.0,United Kingdom
539958,22247,BUNNY DECORATION MAGIC GARDEN,11,2010-12-23 13:26:00,0.81,0.0,United Kingdom
539958,gift_0001_50,Dotcomgiftshop Gift Voucher £50.00,1,2010-12-23 13:26:00,42.55,0.0,United Kingdom
539958,84251C,"GREETING CARD, TWO SISTERS.",13,2010-12-23 13:26:00,0.43,0.0,United Kingdom
539988,16206B,RED PURSE WITH PINK HEART,2,2010-12-23 16:06:00,1.25,18116.0,United Kingdom
539988,46138B,BLUE CHENILLE SHAGGY CUSHION COVER ,2,2010-12-23 16:06:00,1.95,18116.0,United Kingdom
539988,20701,PINK CAT FLORAL CUSHION COVER ,1,2010-12-23 16:06:00,3.75,18116.0,United Kingdom
539990,90112,PINK DOLLY HAIR CLIPS,2,2010-12-23 16:31:00,1.05,0.0,United Kingdom
539991,35443,RASTA IN BATH W SPLIFF ASHTRAY,1,2010-12-23 16:49:00,0.85,0.0,United Kingdom
540010,22501,reverse 21/5/10 adjustment,-100,2011-01-04 11:13:00,0.0,0.0,United Kingdom
540012,22502,reverse 21/5/10 adjustment,-100,2011-01-04 11:14:00,0.0,0.0,United Kingdom
540014,21661,VINTAGE GLASS TEA CADDY,1,2011-01-04 11:34:00,5.95,14606.0,United Kingdom
540026,90125E,AMBER BERTIE GLASS BEAD BAG CHARM,1,2011-01-04 13:25:00,1.66,0.0,United Kingdom
540026,85168B,BLACK BAROQUE CARRIAGE CLOCK,2,2011-01-04 13:25:00,8.47,0.0,United Kingdom
540026,85186C,BUNNY EGG GARLAND,5,2011-01-04 13:25:00,0.85,0.0,United Kingdom
540027,84926E,FLOWERS TILE COASTER,24,2011-01-04 13:30:00,0.42,14210.0,United Kingdom
540028,85144,JARDIN ETCHED GLASS CHEESE DISH,2,2011-01-04 13:38:00,7.25,14180.0,United Kingdom
540100,22837,?,-106,2011-01-04 16:53:00,0.0,0.0,United Kingdom
540115,84218,BOX/12 CHICK & EGG IN BASKET,6,2011-01-05 09:51:00,1.95,15235.0,United Kingdom
540115,85194S,HANGING SPRING FLOWER EGG SMALL,24,2011-01-05 09:51:00,0.65,15235.0,United Kingdom
540154,22268,EASTER DECORATION SITTING BUNNY,1,2011-01-05 11:30:00,1.66,0.0,United Kingdom
540154,90037B,TINY CRYSTAL BRACELET GREEN,1,2011-01-05 11:30:00,2.54,0.0,United Kingdom
540154,90041,PEARL AND CHERRY QUARTZ BRACLET,1,2011-01-05 11:30:00,3.81,0.0,United Kingdom
540154,90125C,TURQUOISE BERTIE GLASS BEAD CHARM,1,2011-01-05 11:30:00,1.66,0.0,United Kingdom
540154,90163A,PINK ROSEBUD & PEARL NECKLACE,1,2011-01-05 11:30:00,7.64,0.0,United Kingdom
540154,90163B,WHITE ROSEBUD & PEARL NECKLACE,2,2011-01-05 11:30:00,7.64,0.0,United Kingdom
C540164,21412,VINTAGE GOLD TINSEL REEL,-6,2011-01-05 12:02:00,0.42,14911.0,EIRE
540168,35911B,PINK/FLOWER RABBIT EGG WARMER ,3,2011-01-05 12:15:00,2.1,13715.0,United Kingdom
540168,84989A,75 GREEN FAIRY CAKE CASES,2,2011-01-05 12:15:00,0.55,13715.0,United Kingdom
540179,79071B,ENGLISH ROSE METAL WASTE BIN,1,2011-01-05 12:54:00,2.95,16033.0,United Kingdom
540185,16169M,WRAP DAISY CARPET ,25,2011-01-05 13:40:00,0.42,14653.0,United Kingdom
540188,22709,WRAP WEDDING DAY,25,2011-01-05 13:57:00,0.42,16771.0,United Kingdom
540238,gift_0001_30,Dotcomgiftshop Gift Voucher £30.00,1,2011-01-05 14:44:00,25.53,0.0,United Kingdom
540238,gift_0001_20,Dotcomgiftshop Gift Voucher £20.00,1,2011-01-05 14:44:00,17.02,0.0,United Kingdom
C540246,79320,FLAMINGO LIGHTS,-1,2011-01-05 15:43:00,4.95,13081.0,United Kingdom
C540246,85042,ANTIQUE LILY FAIRY LIGHTS,-2,2011-01-05 15:43:00,4.95,13081.0,United Kingdom
540247,20785,FUSCHIA RETRO BAR STOOL,1,2011-01-05 15:56:00,39.95,15464.0,United Kingdom
540247,85089,CANDY SPOT BUNNY,3,2011-01-05 15:56:00,2.95,15464.0,United Kingdom
540247,35909A,RABBIT EASTER DECORATION,1,2011-01-05 15:56:00,2.95,15464.0,United Kingdom
540247,35910A,MULTICOLOUR EASTER RABBIT ,2,2011-01-05 15:56:00,1.95,15464.0,United Kingdom
540247,21763,VINTAGE WOODEN BAR STOOL,2,2011-01-05 15:56:00,29.95,15464.0,United Kingdom
540247,20933,YELLOW POT PLANT CANDLE,2,2011-01-05 15:56:00,3.75,15464.0,United Kingdom
540247,35972,DAISY FOLKART HEART DECORATION,1,2011-01-05 15:56:00,1.25,15464.0,United Kingdom
540255,90155,RESIN NECKLACE W PASTEL BEADS,1,2011-01-05 16:50:00,7.64,0.0,United Kingdom
540288,47589,CONGRATULATIONS BUNTING,1,2011-01-06 12:45:00,5.45,17634.0,United Kingdom
C540307,79323B,BLACK CHERRY LIGHTS,-4,2011-01-06 12:58:00,6.75,15823.0,United Kingdom
C540307,21645,ASSORTED TUTTI FRUTTI ROUND BOX,-24,2011-01-06 12:58:00,1.65,15823.0,United Kingdom
540352,84661A,WHITE SQUARE TABLE CLOCK,1,2011-01-06 14:27:00,2.51,0.0,United Kingdom
540352,90118,PINK DAISY BAG CHARM,2,2011-01-06 14:27:00,2.51,0.0,United Kingdom
540352,90182C,BLACK 3 BEAD DROP EARRINGS,1,2011-01-06 14:27:00,2.96,0.0,United Kingdom
540353,21278,VINTAGE KITCHEN PRINT PUDDINGS,2,2011-01-06 14:53:00,2.55,13764.0,United Kingdom
540359,47518F,ICON PLACEMAT POP ART ELVIS,24,2011-01-06 15:29:00,0.42,18041.0,United Kingdom
540404,16156L,"WRAP, CAROUSEL",25,2011-01-07 09:40:00,0.42,12947.0,United Kingdom
540458,47351B,BLUE  VOILE LAMPSHADE,6,2011-01-07 12:28:00,2.95,12501.0,Germany
540458,21084,SET/6 COLLAGE PAPER CUPS,12,2011-01-07 12:28:00,0.65,12501.0,Germany
540458,21088,SET/6 FRUIT SALAD PAPER CUPS,12,2011-01-07 12:28:00,0.65,12501.0,Germany
540458,21096,SET/6 FRUIT SALAD  PAPER PLATES,12,2011-01-07 12:28:00,0.85,12501.0,Germany
540468,90119,METALIC LEAVES BAG CHARMS,1,2011-01-07 13:55:00,2.51,0.0,United Kingdom
540473,84741C,CITRUS GARLAND FELT FLOWERS ,4,2011-01-07 14:31:00,1.95,17284.0,United Kingdom
540489,22266,EASTER DECORATION HANGING BUNNY,6,2011-01-07 16:32:00,0.65,13593.0,United Kingdom
540489,22267,EASTER DECORATION EGG BUNNY ,6,2011-01-07 16:32:00,1.25,13593.0,United Kingdom
540489,21003,ROSE DU SUD CUSHION COVER,2,2011-01-07 16:32:00,6.35,13593.0,United Kingdom
540511,21757,LIGHTHOUSE PRINTED METAL SIGN,2,2011-01-09 11:34:00,4.95,14472.0,United Kingdom
540516,90123B,TURQUOISE HEART OF GLASS BRACELET,2,2011-01-09 12:01:00,5.95,16326.0,United Kingdom
540516,90123C,GREEN HEART OF GLASS BRACELET,2,2011-01-09 12:01:00,5.95,16326.0,United Kingdom
540516,90122C,TURQUOISE CRYSTAL+GLASS BRACELET,6,2011-01-09 12:01:00,4.95,16326.0,United Kingdom
540516,90156,RESIN BRACELET W PASTEL BEADS,2,2011-01-09 12:01:00,4.95,16326.0,United Kingdom
C540535,85023C,PINK LARGE JEWELED PHOTOFRAME,-1,2011-01-09 14:17:00,2.55,15005.0,United Kingdom
540541,84617,NEW BAROQUE BLACK BOXES,1,2011-01-09 15:13:00,12.75,15799.0,United Kingdom
540541,21332,MOROCCAN BEATEN METAL MIRROR,1,2011-01-09 15:13:00,12.75,15799.0,United Kingdom
540551,35923,CANDY HEART HANGING DECORATION,3,2011-01-10 09:43:00,2.51,0.0,United Kingdom
540551,84661C,PINK SQUARE TABLE CLOCK,1,2011-01-10 09:43:00,2.51,0.0,United Kingdom
540551,90038B,GLASS AND PAINTED BEADS BRACELET OL,1,2011-01-10 09:43:00,3.81,0.0,United Kingdom
540551,90137,PINK COMBO MINI CRYSTALS NECKLACE,1,2011-01-10 09:43:00,5.51,0.0,United Kingdom
540558,21258,?,-29,2011-01-10 10:04:00,0.0,0.0,United Kingdom
540564,22617,"mouldy, thrown away.",-2600,2011-01-10 10:36:00,0.0,0.0,United Kingdom
C540634,21655,HANGING RIDGE GLASS T-LIGHT HOLDER,-12,2011-01-10 12:02:00,1.69,13672.0,United Kingdom
C540634,79323P,PINK CHERRY LIGHTS,-4,2011-01-10 12:02:00,6.75,13672.0,United Kingdom
540638,72038P,damages,-990,2011-01-10 12:14:00,0.0,0.0,United Kingdom
540646,90181A,AMBER GLASS/SHELL/PEARL NECKLACE,1,2011-01-10 14:32:00,9.34,0.0,United Kingdom
540646,90214W,"LETTER ""W"" BLING KEY RING",1,2011-01-10 14:32:00,0.85,0.0,United Kingdom
540646,90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,1,2011-01-10 14:32:00,1.69,0.0,United Kingdom
540647,44091A,BLUE CRUSOE CHECK LAMPSHADE,2,2011-01-10 14:57:00,0.42,17406.0,United Kingdom
540651,82599,?,-290,2011-01-10 15:00:00,0.0,0.0,United Kingdom
540672,21280,VINTAGE KITCHEN PRINT VEGETABLES,6,2011-01-10 15:51:00,2.55,15281.0,United Kingdom
540673,21644,found,144,2011-01-10 16:04:00,0.0,0.0,United Kingdom
540674,22837,Found,26,2011-01-10 16:05:00,0.0,0.0,United Kingdom
540675,20748,Found,40,2011-01-10 16:05:00,0.0,0.0,United Kingdom
540681,90037C,TINY CRYSTAL BRACELET BLUE,1,2011-01-10 16:25:00,2.54,0.0,United Kingdom
540681,90122B,JADE CRYSTAL+GLASS BRACELET,1,2011-01-10 16:25:00,5.09,0.0,United Kingdom
540681,35915C,PEACH KNITTED HEN ,1,2011-01-10 16:25:00,3.36,0.0,United Kingdom
540798,85197,SET OF 12 MINI BUNNIES IN A BUCKET,3,2011-01-11 12:11:00,2.1,17365.0,United Kingdom
540801,85019B,BLOSSOM  IMAGES NOTEBOOK SET,6,2011-01-11 12:25:00,4.25,12540.0,Spain
540813,16207B,PINK HEART RED HANDBAG,2,2011-01-11 12:41:00,2.95,14669.0,United Kingdom
540813,20698,LITTLE PINK MONSTER SOFT TOY,2,2011-01-11 12:41:00,2.55,14669.0,United Kingdom
540818,47556B,TEA TIME TEA TOWELS ,1300,2011-01-11 12:57:00,2.55,15749.0,United Kingdom
540827,35265,COLOURFUL FLOWER FRUIT BOWL,4,2011-01-11 14:15:00,6.95,17569.0,United Kingdom
540833,16162L,THE KING GIFT BAG,1,2011-01-11 14:46:00,0.65,0.0,United Kingdom
540848,90092,BLUE CRYSTAL BOOT PHONE CHARM,1,2011-01-12 09:26:00,1.66,0.0,United Kingdom
540848,90190A,SILVER/CRYSTAL DROP EARRINGS W LEAF,1,2011-01-12 09:26:00,2.96,0.0,United Kingdom
540848,90011E,AMBER CRYSTAL DROP EARRINGS,1,2011-01-12 09:26:00,2.96,0.0,United Kingdom
540848,90038A,GLASS AND PAINTED BEADS BRACELET TO,1,2011-01-12 09:26:00,3.81,0.0,United Kingdom
540848,90079,VINTAGE ENAMEL & CRYSTAL NECKLACE,1,2011-01-12 09:26:00,5.09,0.0,United Kingdom
540943,21667,GLASS CAKE COVER AND PLATE,2,2011-01-12 12:31:00,14.95,17841.0,United Kingdom
540954,22323,PINK POLKADOT KIDS BAG,1,2011-01-12 13:19:00,1.95,14606.0,United Kingdom
